date,store id,product id,category,location,inventory level,units sold,units ordered,demand forecast,price,discount,weather condition,holiday/promotion,competitor pricing,seasonality,record_id,region,city,state,country,store_name
2025-01-01,S006,P0021,EV Vehicles,East,1174.488,133.159,133.159,141.5,51.08,20.06,Rainy,0.0,48.61,Winter,live-1775113788-004,East,Guwahati,Assam,India,Retail Hub
2025-01-01,S003,P0008,Electronics,West,1575.595,166.863,166.863,169.56,62.95,1.3,Sunny,0.0,59.89,Winter,live-1775113788-005,West,Panaji,Goa,India,Retail Hub 3
2025-01-01,S003,P0003,Furniture,South,1530.467,153.207,161.023,155.54,25.1,4.96,Sunny,1.0,25.38,Winter,live-1775113788-006,South,Coimbatore,Tamil Nadu,India,Retail Hub 3
2023-12-31,S005,P0008,Groceries,West,318.384,257.987,257.987,263.8,85.82,1.03,Snowy,0.0,82.54,Winter,live-1775113788-007,West,Panaji,Goa,India,Retail Hub 5
2025-01-01,S001,P0025,Home Appliances,South,1329.921,145.228,145.228,153.59,65.95,8.13,Snowy,0.0,65.49,Winter,live-1775113788-008,South,Hyderabad,Telangana,India,Retail Hub 1
2025-01-02,S003,P0030,Industrial Tools,South,1576.503,187.68,187.68,196.3,72.78,11.51,Sunny,0.0,68.82,Winter,live-1775113788-009,South,Hyderabad,Telangana,India,Retail Hub 3
2025-01-01,S005,P0029,Office Supplies,East,1849.083,192.575,208.858,202.11,69.35,26.63,Rainy,1.0,71.83,Winter,live-1775113788-010,East,Kolkata,West Bengal,India,Retail Hub 5
2025-01-01,S004,P0028,Pet Supplies,East,1880.434,195.873,195.873,198.18,59.74,31.31,Snowy,1.0,58.13,Winter,live-1775113788-011,East,Guwahati,Assam,India,Retail Hub 4
2025-01-01,S003,P0023,Pharmaceuticals,South,1483.998,169.822,169.822,174.18,53.21,21.28,Snowy,1.0,52.07,Winter,live-1775113788-012,South,Hyderabad,Telangana,India,Retail Hub 3
2025-01-01,S002,P0022,Semiconductors,East,1233.081,114.94,124.079,116.51,57.23,9.58,Snowy,0.0,56.58,Winter,live-1775113788-013,East,Kolkata,West Bengal,India,Retail Hub 2
2025-01-01,S005,P0026,Sports Equipment,East,1860.007,174.332,174.332,179.87,66.97,9.23,Sunny,0.0,68.41,Winter,live-1775113788-014,East,Guwahati,Assam,India,Retail Hub 5
2025-01-01,S004,P0018,Toys,North,1382.505,142.765,142.765,149.53,83.1,2.88,Snowy,0.0,83.3,Winter,live-1775113788-015,North,Lucknow,Uttar Pradesh,India,Retail Hub 4
2025-01-01,S005,P0024,Automotive Parts,East,2108.946,170.271,197.024,178.67,66.99,23.09,Rainy,0.0,66.43,Winter,live-1775114527-001,East,Bhubaneswar,Odisha,India,Retail Hub 5
2025-01-02,S005,P0027,Beauty & Personal Care,West,1901.823,199.271,211.871,202.06,52.79,10.37,Sunny,1.0,51.92,Winter,live-1775114527-002,West,Surat,Gujarat,India,Retail Hub 5
2024-01-01,S005,P0012,Clothing,North,110.535,58.686,58.686,62.53,52.32,12.72,Rainy,1.0,51.39,Winter,live-1775114527-003,North,Dehradun,Uttarakhand,India,Retail Hub 5
2025-01-01,S006,P0021,EV Vehicles,West,1157.911,134.703,134.703,138.04,47.54,7.67,Cloudy,0.0,47.37,Winter,live-1775114527-004,West,Surat,Gujarat,India,Retail Hub
2024-01-01,S003,P0011,Electronics,East,353.412,312.62,312.62,331.57,75.65,0.0,Cloudy,0.0,74.83,Winter,live-1775114527-005,East,Patna,Bihar,India,Retail Hub 3
2023-12-31,S001,P0012,Furniture,South,172.221,209.71,209.71,225.44,69.9,11.66,Snowy,1.0,66.96,Winter,live-1775114527-006,South,Bengaluru,Karnataka,India,Retail Hub 1
2025-01-01,S006,P0007,Groceries,South,1246.667,139.566,149.049,145.95,61.75,1.4,Cloudy,1.0,63.6,Winter,live-1775114527-007,South,Coimbatore,Tamil Nadu,India,Retail Hub
2025-01-02,S003,P0025,Home Appliances,West,1487.937,156.166,163.465,157.97,58.4,29.93,Rainy,0.0,55.24,Winter,live-1775114527-008,West,Surat,Gujarat,India,Retail Hub 3
2025-01-01,S005,P0030,Industrial Tools,East,2293.811,202.327,202.327,212.79,62.72,22.9,Sunny,1.0,60.25,Winter,live-1775114527-009,East,Kolkata,West Bengal,India,Retail Hub 5
2025-01-01,S005,P0029,Office Supplies,East,2165.476,196.828,211.43,210.99,64.38,5.86,Sunny,0.0,62.23,Winter,live-1775114527-010,East,Bhubaneswar,Odisha,India,Retail Hub 5
2025-01-01,S006,P0028,Pet Supplies,East,1446.052,150.939,164.826,160.44,59.11,27.69,Snowy,0.0,59.37,Winter,live-1775114527-011,East,Guwahati,Assam,India,Retail Hub
2025-01-02,S005,P0023,Pharmaceuticals,West,1794.4,181.144,183.96,185.04,56.18,17.88,Rainy,0.0,53.19,Winter,live-1775114527-012,West,Surat,Gujarat,India,Retail Hub 5
2025-01-01,S005,P0022,Semiconductors,South,1650.824,169.826,169.826,177.92,58.22,6.11,Rainy,1.0,55.23,Winter,live-1775114527-013,South,Hyderabad,Telangana,India,Retail Hub 5
2025-01-01,S004,P0026,Sports Equipment,South,1732.547,185.591,195.216,190.08,60.88,0.0,Rainy,0.0,58.12,Winter,live-1775114527-014,South,Hyderabad,Telangana,India,Retail Hub 4
2025-01-01,S005,P0011,Toys,West,1960.052,205.639,208.631,221.42,39.95,15.77,Snowy,1.0,41.36,Winter,live-1775114527-015,West,Ahmedabad,Gujarat,India,Retail Hub 5
2025-01-01,S001,P0024,Automotive Parts,West,1303.918,136.82,136.82,138.79,51.54,6.74,Sunny,0.0,50.49,Winter,live-1775114682-001,West,Surat,Gujarat,India,Retail Hub 1
2025-01-01,S006,P0027,Beauty & Personal Care,East,1691.303,162.299,168.451,165.95,63.49,20.89,Sunny,0.0,64.56,Winter,live-1775114682-002,East,Bhubaneswar,Odisha,India,Retail Hub
2024-01-01,S001,P0019,Clothing,South,241.796,201.38,201.38,216.29,90.08,4.1,Snowy,1.0,92.81,Winter,live-1775114682-003,South,Hyderabad,Telangana,India,Retail Hub 1
2025-01-01,S002,P0021,EV Vehicles,East,1482.226,96.648,126.077,104.01,48.45,3.85,Cloudy,0.0,48.64,Winter,live-1775114682-004,East,Bhubaneswar,Odisha,India,Retail Hub 2
2025-01-01,S002,P0013,Electronics,West,1967.016,118.029,135.84,120.26,32.27,8.23,Cloudy,0.0,31.5,Winter,live-1775114682-005,West,Panaji,Goa,India,Retail Hub 2
2025-01-01,S004,P0009,Furniture,South,2091.527,168.699,180.805,179.15,60.6,17.72,Rainy,0.0,57.65,Winter,live-1775114682-006,South,Hyderabad,Telangana,India,Retail Hub 4
2025-01-01,S005,P0011,Groceries,North,1578.549,138.889,138.899,144.08,90.59,3.87,Cloudy,0.0,88.21,Winter,live-1775114682-007,North,Dehradun,Uttarakhand,India,Retail Hub 5
2025-01-02,S001,P0025,Home Appliances,West,1368.049,130.46,155.56,135.08,58.9,28.61,Rainy,0.0,58.77,Winter,live-1775114682-008,West,Surat,Gujarat,India,Retail Hub 1
2025-01-01,S004,P0030,Industrial Tools,West,1826.273,158.753,158.753,165.8,64.01,9.49,Rainy,0.0,65.65,Winter,live-1775114682-009,West,Surat,Gujarat,India,Retail Hub 4
2025-01-01,S006,P0029,Office Supplies,East,1672.724,154.377,190.997,160.61,61.11,17.38,Sunny,0.0,60.34,Winter,live-1775114682-010,East,Guwahati,Assam,India,Retail Hub
2025-01-01,S003,P0028,Pet Supplies,East,1548.96,179.898,179.898,185.61,69.49,10.83,Snowy,0.0,65.51,Winter,live-1775114682-011,East,Kolkata,West Bengal,India,Retail Hub 3
2025-01-01,S005,P0023,Pharmaceuticals,East,1740.629,202.81,202.81,209.81,55.43,9.02,Cloudy,1.0,56.31,Winter,live-1775114682-012,East,Bhubaneswar,Odisha,India,Retail Hub 5
2025-01-01,S002,P0022,Semiconductors,South,1412.698,137.756,137.756,142.91,59.61,4.34,Rainy,0.0,57.96,Winter,live-1775114682-013,South,Hyderabad,Telangana,India,Retail Hub 2
2025-01-01,S001,P0026,Sports Equipment,South,1466.38,157.777,182.297,164.93,59.93,2.2,Rainy,0.0,57.4,Winter,live-1775114682-014,South,Hyderabad,Telangana,India,Retail Hub 1
2025-01-01,S002,P0010,Toys,North,1626.506,134.023,151.334,139.29,16.04,15.77,Snowy,0.0,15.15,Winter,live-1775114682-015,North,Lucknow,Uttar Pradesh,India,Retail Hub 2
2025-01-01,S001,P0024,Automotive Parts,East,1562.551,131.853,157.381,137.74,62.74,22.07,Rainy,0.0,62.01,Winter,live-1775114770-001,East,Bhubaneswar,Odisha,India,Retail Hub 1
2025-01-01,S005,P0027,Beauty & Personal Care,East,2408.005,169.876,191.54,175.35,67.79,23.57,Sunny,0.0,69.77,Winter,live-1775114770-002,East,Bhubaneswar,Odisha,India,Retail Hub 5
2025-01-01,S004,P0014,Clothing,West,1823.924,166.234,170.378,173.71,73.15,28.59,Sunny,0.0,71.69,Winter,live-1775114770-003,West,Pune,Maharashtra,India,Retail Hub 4
2025-01-01,S001,P0021,EV Vehicles,East,1257.676,136.304,153.59,144.19,62.73,18.16,Cloudy,0.0,63.92,Winter,live-1775114770-004,East,Kolkata,West Bengal,India,Retail Hub 1
2025-01-01,S003,P0013,Electronics,West,1425.308,118.876,140.322,127.62,89.4,10.12,Rainy,0.0,88.5,Winter,live-1775114770-005,West,Surat,Gujarat,India,Retail Hub 3
2025-01-01,S001,P0009,Furniture,South,1802.655,167.969,181.615,181.11,58.62,16.37,Rainy,1.0,58.93,Winter,live-1775114770-006,South,Hyderabad,Telangana,India,Retail Hub 1
2025-01-01,S004,P0002,Groceries,South,1925.658,165.36,172.165,178.13,42.19,0.0,Cloudy,0.0,42.3,Winter,live-1775114770-007,South,Hyderabad,Telangana,India,Retail Hub 4
2025-01-01,S001,P0025,Home Appliances,East,1491.532,138.681,145.839,145.59,70.82,23.58,Rainy,0.0,66.79,Winter,live-1775114770-008,East,Kolkata,West Bengal,India,Retail Hub 1
2025-01-01,S001,P0030,Industrial Tools,East,1431.656,182.186,182.186,186.96,63.3,10.41,Snowy,1.0,63.79,Winter,live-1775114770-009,East,Guwahati,Assam,India,Retail Hub 1
2025-01-01,S003,P0029,Office Supplies,East,1573.821,165.076,204.202,177.79,65.91,24.94,Rainy,0.0,66.37,Winter,live-1775114770-010,East,Kolkata,West Bengal,India,Retail Hub 3
2025-01-02,S005,P0028,Pet Supplies,West,1763.448,181.375,182.435,192.46,65.51,16.93,Cloudy,0.0,67.4,Winter,live-1775114770-011,West,Surat,Gujarat,India,Retail Hub 5
2025-01-01,S004,P0023,Pharmaceuticals,East,1618.455,154.146,154.146,163.58,55.08,7.88,Cloudy,0.0,52.19,Winter,live-1775114770-012,East,Bhubaneswar,Odisha,India,Retail Hub 4
2025-01-01,S001,P0022,Semiconductors,South,1288.937,115.069,120.642,120.27,57.59,4.9,Rainy,0.0,55.57,Winter,live-1775114770-013,South,Hyderabad,Telangana,India,Retail Hub 1
2025-01-01,S006,P0026,Sports Equipment,South,1385.096,163.204,163.204,174.14,61.26,0.53,Rainy,1.0,63.53,Winter,live-1775114770-014,South,Hyderabad,Telangana,India,Retail Hub
2025-01-01,S005,P0006,Toys,East,1806.727,141.868,151.711,144.23,18.74,16.49,Sunny,0.0,17.84,Winter,live-1775114770-015,East,Bhubaneswar,Odisha,India,Retail Hub 5
2025-01-02,S006,Automotive Parts,Automotive Parts,East,307.636,173.073,209.001,184.01,70.06,12.27,Sunny,0.0,69.69,Winter,live-1775114801-001,Nan,Unknown,Unknown,India,Retail Hub
2025-01-01,S002,P0027,Beauty & Personal Care,South,1834.713,155.597,174.424,157.67,70.78,22.11,Sunny,0.0,71.1,Winter,live-1775114801-002,South,Hyderabad,Telangana,India,Retail Hub 2
2025-01-01,S001,P0001,Clothing,West,1599.093,135.374,135.374,144.7,52.22,10.82,Cloudy,1.0,49.53,Winter,live-1775114801-003,West,Ahmedabad,Gujarat,India,Retail Hub 1
2025-01-01,S005,P0021,EV Vehicles,South,1764.562,146.035,172.23,151.44,50.57,19.18,Snowy,0.0,51.96,Winter,live-1775114801-004,South,Hyderabad,Telangana,India,Retail Hub 5
2025-01-01,S005,P0017,Electronics,North,1544.36,165.369,165.775,168.38,21.42,3.34,Snowy,0.0,20.78,Winter,live-1775114801-005,North,Lucknow,Uttar Pradesh,India,Retail Hub 5
2025-01-01,S006,P0019,Furniture,West,1344.188,107.253,118.92,109.21,52.19,12.71,Rainy,0.0,50.03,Winter,live-1775114801-006,West,Pune,Maharashtra,India,Retail Hub
2024-01-01,S002,P0013,Groceries,East,398.089,101.065,106.683,104.04,76.0,0.0,Cloudy,0.0,77.0,Winter,live-1775114801-007,East,Kolkata,West Bengal,India,Retail Hub 2
2025-01-01,S002,P0025,Home Appliances,East,1613.084,136.16,155.308,143.25,70.7,23.77,Rainy,0.0,70.29,Winter,live-1775114801-008,East,Kolkata,West Bengal,India,Retail Hub 2
2025-01-01,S005,P0030,Industrial Tools,East,1908.337,196.076,196.076,204.04,66.89,10.89,Snowy,0.0,66.33,Winter,live-1775114801-009,East,Guwahati,Assam,India,Retail Hub 5
2025-01-01,S001,P0029,Office Supplies,East,1751.895,185.801,194.379,193.66,59.86,18.59,Sunny,0.0,61.95,Winter,live-1775114801-010,East,Guwahati,Assam,India,Retail Hub 1
2025-01-01,S002,P0028,Pet Supplies,East,1522.087,156.941,174.925,159.25,71.24,9.15,Snowy,0.0,72.72,Winter,live-1775114801-011,East,Kolkata,West Bengal,India,Retail Hub 2
2025-01-02,S006,P0023,Pharmaceuticals,East,1185.26,128.554,167.2,132.72,54.02,7.61,Cloudy,0.0,53.1,Winter,live-1775114801-012,East,Bhubaneswar,Odisha,India,Retail Hub
2025-01-01,S004,P0022,Semiconductors,West,1571.335,133.201,149.969,139.4,55.3,7.62,Sunny,0.0,52.73,Winter,live-1775114801-013,West,Surat,Gujarat,India,Retail Hub 4
2025-01-02,S001,P0026,Sports Equipment,East,1399.556,150.954,167.394,154.71,58.73,11.27,Snowy,0.0,60.66,Winter,live-1775114801-014,East,Kolkata,West Bengal,India,Retail Hub 1
2023-12-31,S006,P0001,Toys,South,352.236,112.194,112.194,114.13,72.45,0.0,Snowy,0.0,71.24,Winter,live-1775114801-015,South,Kochi,Kerala,India,Retail Hub
2025-01-01,S003,P0024,Automotive Parts,East,1731.567,157.7,167.758,167.21,63.17,19.47,Rainy,0.0,62.33,Winter,live-1775114848-001,East,Bhubaneswar,Odisha,India,Retail Hub 3
2025-01-01,S005,P0027,Beauty & Personal Care,South,2089.309,220.548,220.548,225.58,69.13,19.03,Sunny,1.0,67.32,Winter,live-1775114848-002,South,Hyderabad,Telangana,India,Retail Hub 5
2025-01-01,S006,P0003,Clothing,South,1345.343,92.626,104.141,96.65,80.55,3.58,Rainy,0.0,82.47,Winter,live-1775114848-003,South,Chennai,Tamil Nadu,India,Retail Hub
2025-01-01,S005,P0021,EV Vehicles,East,1791.695,126.047,135.215,136.0,50.17,0.52,Cloudy,0.0,51.04,Winter,live-1775114848-004,East,Bhubaneswar,Odisha,India,Retail Hub 5
2025-01-01,S005,P0020,Electronics,South,2197.031,136.476,152.392,143.91,10.87,4.21,Sunny,0.0,10.71,Winter,live-1775114848-005,South,Bengaluru,Karnataka,India,Retail Hub 5
2024-01-01,S006,P0008,Furniture,East,156.165,92.859,142.154,94.95,54.52,12.5,Snowy,0.0,51.73,Winter,live-1775114848-006,East,Kolkata,West Bengal,India,Retail Hub
2024-01-01,S004,P0012,Groceries,West,111.157,83.638,83.638,87.01,70.67,23.09,Sunny,0.0,69.79,Winter,live-1775114848-007,West,Surat,Gujarat,India,Retail Hub 4
2025-01-01,S004,P0025,Home Appliances,South,1705.487,141.964,174.104,148.8,69.88,6.45,Snowy,0.0,70.0,Winter,live-1775114848-008,South,Hyderabad,Telangana,India,Retail Hub 4
2025-01-02,S004,P0030,Industrial Tools,West,1724.725,162.637,164.728,169.08,65.14,11.66,Rainy,1.0,64.12,Winter,live-1775114848-009,West,Surat,Gujarat,India,Retail Hub 4
2025-01-01,S003,P0029,Office Supplies,West,1918.323,174.732,189.485,176.55,67.96,21.19,Cloudy,0.0,66.58,Winter,live-1775114848-010,West,Surat,Gujarat,India,Retail Hub 3
2025-01-01,S006,P0028,Pet Supplies,East,1340.627,131.205,161.531,136.64,68.44,8.11,Snowy,0.0,66.22,Winter,live-1775114848-011,East,Kolkata,West Bengal,India,Retail Hub
2025-01-02,S005,P0023,Pharmaceuticals,South,1711.552,147.409,175.665,149.15,56.01,22.93,Snowy,0.0,57.84,Winter,live-1775114848-012,South,Hyderabad,Telangana,India,Retail Hub 5
2025-01-01,S003,P0022,Semiconductors,East,1302.557,137.103,137.103,138.83,59.78,10.03,Snowy,0.0,61.9,Winter,live-1775114848-013,East,Kolkata,West Bengal,India,Retail Hub 3
2025-01-02,S004,P0026,Sports Equipment,West,1737.446,186.239,206.631,190.99,64.49,6.93,Rainy,0.0,61.48,Winter,live-1775114848-014,West,Surat,Gujarat,India,Retail Hub 4
2025-01-01,S005,P0003,Toys,East,1619.983,143.631,154.151,153.49,22.42,9.57,Snowy,0.0,21.97,Winter,live-1775114848-015,East,Kolkata,West Bengal,India,Retail Hub 5
2025-01-02,S001,P0024,Automotive Parts,East,1509.981,129.323,159.241,138.74,62.12,20.07,Rainy,0.0,60.08,Winter,live-1775114899-001,East,Bhubaneswar,Odisha,India,Retail Hub 1
2025-01-02,S003,P0027,Beauty & Personal Care,South,1748.082,186.879,186.879,191.58,69.5,19.18,Sunny,1.0,69.8,Winter,live-1775114899-002,South,Hyderabad,Telangana,India,Retail Hub 3
2025-01-01,S004,P0016,Clothing,West,1686.075,168.967,169.882,170.97,19.94,18.92,Cloudy,1.0,20.59,Winter,live-1775114899-003,West,Surat,Gujarat,India,Retail Hub 4
2025-01-02,S003,P0021,EV Vehicles,West,1343.843,146.087,169.914,151.65,50.02,8.55,Cloudy,0.0,48.37,Winter,live-1775114899-004,West,Surat,Gujarat,India,Retail Hub 3
2025-01-01,S001,P0016,Electronics,East,1225.732,147.966,159.821,154.16,39.73,8.6,Sunny,0.0,40.71,Winter,live-1775114899-005,East,Kolkata,West Bengal,India,Retail Hub 1
2025-01-01,S003,P0019,Furniture,West,1596.243,113.61,130.208,117.55,51.53,13.44,Rainy,0.0,49.24,Winter,live-1775114899-006,West,Pune,Maharashtra,India,Retail Hub 3
2023-12-31,S002,P0010,Groceries,East,86.635,43.097,67.587,44.12,76.2,21.95,Rainy,1.0,72.38,Winter,live-1775114899-007,East,Patna,Bihar,India,Retail Hub 2
2025-01-01,S004,P0025,Home Appliances,East,1792.943,167.575,167.575,171.04,74.21,25.38,Rainy,0.0,76.76,Winter,live-1775114899-008,East,Kolkata,West Bengal,India,Retail Hub 4
2025-01-01,S006,P0030,Industrial Tools,East,1597.865,156.122,180.266,163.88,74.44,13.56,Rainy,1.0,73.02,Winter,live-1775114899-009,East,Bhubaneswar,Odisha,India,Retail Hub
2025-01-02,S003,P0029,Office Supplies,West,1824.934,207.397,207.397,215.86,67.05,22.59,Cloudy,1.0,70.15,Winter,live-1775114899-010,West,Surat,Gujarat,India,Retail Hub 3
2025-01-01,S006,P0028,Pet Supplies,West,1350.212,145.711,150.598,153.05,61.34,15.06,Cloudy,0.0,61.12,Winter,live-1775114899-011,West,Surat,Gujarat,India,Retail Hub
2025-01-01,S003,P0023,Pharmaceuticals,East,1333.429,135.607,137.126,140.9,65.86,13.47,Sunny,0.0,64.17,Winter,live-1775114899-012,East,Guwahati,Assam,India,Retail Hub 3
2025-01-01,S001,P0022,Semiconductors,East,1173.716,110.995,130.499,113.4,57.35,11.38,Snowy,0.0,59.74,Winter,live-1775114899-013,East,Kolkata,West Bengal,India,Retail Hub 1
2025-01-02,S002,P0026,Sports Equipment,East,1512.563,154.831,164.245,156.49,58.36,14.9,Snowy,0.0,59.81,Winter,live-1775114899-014,East,Kolkata,West Bengal,India,Retail Hub 2
2025-01-01,S004,P0001,Toys,North,1798.122,199.532,199.532,214.15,94.84,0.0,Sunny,1.0,95.91,Winter,live-1775114899-015,North,Dehradun,Uttarakhand,India,Retail Hub 4
2025-01-02,S002,Automotive Parts,Automotive Parts,East,314.876,204.848,231.674,220.35,68.72,12.08,Sunny,0.0,70.36,Winter,live-1775114941-001,Nan,Unknown,Unknown,India,Retail Hub 2
2025-01-03,S003,P0027,Beauty & Personal Care,South,1622.408,202.122,202.122,214.13,69.67,21.09,Sunny,0.0,69.19,Winter,live-1775114941-002,South,Hyderabad,Telangana,India,Retail Hub 3
2023-12-31,S005,P0016,Clothing,South,172.909,75.175,149.378,80.07,69.07,8.93,Snowy,0.0,71.55,Winter,live-1775114941-003,South,Bengaluru,Karnataka,India,Retail Hub 5
2025-01-02,S001,P0021,EV Vehicles,East,1165.292,147.304,151.082,156.35,63.92,16.21,Cloudy,0.0,64.5,Winter,live-1775114941-004,East,Kolkata,West Bengal,India,Retail Hub 1
2025-01-01,S003,P0012,Electronics,North,1877.958,156.233,156.233,159.78,37.56,0.0,Cloudy,1.0,38.26,Winter,live-1775114941-005,North,Dehradun,Uttarakhand,India,Retail Hub 3
2023-12-31,S002,P0013,Furniture,West,312.281,270.851,270.851,292.3,19.06,19.88,Rainy,1.0,18.73,Winter,live-1775114941-006,West,Panaji,Goa,India,Retail Hub 2
2023-12-31,S005,P0010,Groceries,East,119.621,46.147,87.236,48.7,79.43,21.4,Rainy,0.0,77.92,Winter,live-1775114941-007,East,Patna,Bihar,India,Retail Hub 5
2025-01-01,S006,P0025,Home Appliances,East,1556.394,128.378,159.663,135.28,57.9,14.22,Rainy,0.0,57.33,Winter,live-1775114941-008,East,Bhubaneswar,Odisha,India,Retail Hub
2025-01-01,S004,P0030,Industrial Tools,East,1747.635,178.684,194.595,188.16,64.63,10.01,Snowy,0.0,63.79,Winter,live-1775114941-009,East,Guwahati,Assam,India,Retail Hub 4
2025-01-01,S003,P0029,Office Supplies,South,1613.531,156.298,163.094,165.77,70.07,11.69,Rainy,0.0,70.16,Winter,live-1775114941-010,South,Hyderabad,Telangana,India,Retail Hub 3
2025-01-01,S004,P0028,Pet Supplies,East,1737.123,154.968,200.069,167.25,72.08,9.22,Snowy,0.0,70.47,Winter,live-1775114941-011,East,Kolkata,West Bengal,India,Retail Hub 4
2025-01-01,S001,P0023,Pharmaceuticals,West,1450.344,141.041,147.21,149.21,55.34,14.59,Rainy,1.0,53.87,Winter,live-1775114941-012,West,Surat,Gujarat,India,Retail Hub 1
2025-01-02,S003,P0022,Semiconductors,East,1279.438,180.197,180.197,186.44,53.92,13.47,Sunny,1.0,54.64,Winter,live-1775114941-013,East,Guwahati,Assam,India,Retail Hub 3
2025-01-01,S002,P0026,Sports Equipment,South,1584.615,172.387,190.869,179.46,60.59,0.0,Rainy,0.0,62.53,Winter,live-1775114941-014,South,Hyderabad,Telangana,India,Retail Hub 2
2023-12-31,S001,P0001,Toys,North,351.057,32.094,53.839,34.15,51.28,3.5,Sunny,0.0,50.32,Winter,live-1775114941-015,North,Jaipur,Rajasthan,India,Retail Hub 1
2025-01-01,S004,P0024,Automotive Parts,West,1582.272,129.86,137.509,134.49,52.93,6.11,Sunny,0.0,52.06,Winter,live-1775114994-001,West,Surat,Gujarat,India,Retail Hub 4
2025-01-01,S005,P0027,Beauty & Personal Care,East,1549.817,192.513,199.18,198.16,60.89,6.07,Rainy,0.0,60.81,Winter,live-1775114994-002,East,Guwahati,Assam,India,Retail Hub 5
2024-01-01,S004,P0019,Clothing,South,280.016,197.708,210.62,211.74,91.98,5.87,Snowy,0.0,95.25,Winter,live-1775114994-003,South,Hyderabad,Telangana,India,Retail Hub 4
2025-01-01,S002,P0021,EV Vehicles,West,1399.969,152.508,152.508,160.66,48.81,8.35,Cloudy,0.0,49.53,Winter,live-1775114994-004,West,Surat,Gujarat,India,Retail Hub 2
2025-01-01,S003,P0007,Electronics,North,1746.159,175.558,179.815,185.66,54.25,17.85,Sunny,0.0,53.94,Winter,live-1775114994-005,North,Jaipur,Rajasthan,India,Retail Hub 3
2023-12-31,S006,P0013,Furniture,West,279.148,217.716,217.716,224.13,19.44,17.32,Rainy,0.0,18.37,Winter,live-1775114994-006,West,Panaji,Goa,India,Retail Hub
2023-12-31,S004,P0008,Groceries,West,338.97,254.134,254.134,269.38,91.56,0.47,Snowy,0.0,91.22,Winter,live-1775114994-007,West,Panaji,Goa,India,Retail Hub 4
2025-01-01,S005,P0025,Home Appliances,East,1919.383,151.555,163.78,155.03,73.72,25.17,Rainy,0.0,75.34,Winter,live-1775114994-008,East,Kolkata,West Bengal,India,Retail Hub 5
2025-01-02,S003,P0030,Industrial Tools,East,1508.527,163.435,191.076,176.18,65.87,12.27,Snowy,0.0,67.46,Winter,live-1775114994-009,East,Guwahati,Assam,India,Retail Hub 3
2025-01-02,S006,P0029,Office Supplies,East,1575.517,170.212,204.102,174.72,61.31,16.03,Sunny,1.0,57.91,Winter,live-1775114994-010,East,Guwahati,Assam,India,Retail Hub
2025-01-03,S005,P0028,Pet Supplies,West,1644.451,183.994,197.683,193.21,64.93,16.54,Cloudy,0.0,62.56,Winter,live-1775114994-011,West,Surat,Gujarat,India,Retail Hub 5
2025-01-01,S003,P0023,Pharmaceuticals,East,1333.759,139.555,139.555,147.28,62.38,4.26,Snowy,0.0,64.05,Winter,live-1775114994-012,East,Kolkata,West Bengal,India,Retail Hub 3
2025-01-01,S001,P0022,Semiconductors,East,1237.817,137.046,137.046,145.38,53.18,10.54,Sunny,1.0,52.38,Winter,live-1775114994-013,East,Guwahati,Assam,India,Retail Hub 1
2025-01-01,S004,P0026,Sports Equipment,East,1806.117,174.572,189.761,183.24,59.45,14.55,Snowy,1.0,58.32,Winter,live-1775114994-014,East,Kolkata,West Bengal,India,Retail Hub 4
2024-01-01,S005,P0020,Toys,East,205.778,20.146,208.591,21.5,99.69,22.23,Snowy,0.0,99.35,Winter,live-1775114994-015,East,Patna,Bihar,India,Retail Hub 5
2025-01-03,S002,Automotive Parts,Automotive Parts,East,327.438,204.949,255.857,218.05,67.75,12.86,Sunny,0.0,67.84,Winter,live-1775115040-001,Nan,Unknown,Unknown,India,Retail Hub 2
2025-01-02,S005,P0027,Beauty & Personal Care,East,2318.509,167.29,190.333,178.74,66.85,25.44,Sunny,0.0,68.25,Winter,live-1775115040-002,East,Bhubaneswar,Odisha,India,Retail Hub 5
2023-12-31,S004,P0011,Clothing,North,398.04,368.453,368.453,382.78,73.64,21.42,Snowy,0.0,70.12,Winter,live-1775115040-003,North,Lucknow,Uttar Pradesh,India,Retail Hub 4
2025-01-01,S006,P0021,EV Vehicles,South,1239.035,125.591,125.591,132.99,48.49,15.74,Snowy,0.0,49.64,Winter,live-1775115040-004,South,Hyderabad,Telangana,India,Retail Hub
2025-01-01,S006,P0019,Electronics,West,1533.879,118.416,125.301,119.63,63.96,8.23,Sunny,0.0,64.51,Winter,live-1775115040-005,West,Ahmedabad,Gujarat,India,Retail Hub
2025-01-01,S002,P0004,Furniture,South,1295.739,126.383,126.383,130.59,42.5,30.81,Snowy,1.0,43.23,Winter,live-1775115040-006,South,Kochi,Kerala,India,Retail Hub 2
2024-01-01,S004,P0008,Groceries,West,380.445,231.815,264.299,241.55,91.58,1.76,Snowy,0.0,94.42,Winter,live-1775115040-007,West,Panaji,Goa,India,Retail Hub 4
2025-01-01,S003,P0025,Home Appliances,East,1609.363,139.864,139.864,142.33,72.32,14.27,Sunny,0.0,68.77,Winter,live-1775115040-008,East,Guwahati,Assam,India,Retail Hub 3
2025-01-02,S005,P0030,Industrial Tools,East,2151.974,221.039,221.039,230.51,61.97,23.97,Sunny,0.0,64.79,Winter,live-1775115040-009,East,Kolkata,West Bengal,India,Retail Hub 5
